Year,StateAbbreviation,StateFIPS,CongressionalDistrict,Population,YoungWhiteMale,OldWhiteMale,YoungWhiteFemale,OldWhiteFemale,YoungNonWhiteMale,OldNonWhiteMale,YoungNonWhiteFemale,OldNonWhiteFemale
2017,"ME",23,2,652628,151795,153493,147086,165707,13983,3690,12756,4118
2017,"MD",24,1,734002,154126,143466,147959,156824,44356,21639,39828,25804
2017,"MD",24,2,765155,108545,85164,106789,100744,124184,46443,131250,62036
2017,"MD",24,3,763763,124959,99378,123689,112809,98429,40426,107286,56787
2017,"MD",24,4,761353,63338,50400,56203,54699,163052,92734,167580,113347
2017,"MD",24,5,768507,102560,82208,98741,87857,125211,66006,122633,83291
2017,"MD",24,6,779616,136898,112456,127397,126996,96733,45600,87975,45561
2017,"MD",24,7,718158,68566,59788,66226,63505,132568,82643,140260,104602
2017,"MD",24,8,761623,125997,114802,128729,130665,86183,36964,86130,52153
2017,"MA",25,1,736460,157695,139714,163385,163043,42039,13904,39938,16742
2017,"MA",25,2,744124,164971,136125,159829,155243,46621,15608,49023,16704
2017,"MA",25,6,774450,164354,156725,160954,183667,42262,12599,37791,16098
